!DateTime	u10	v10	airp	airt	relh	cloud	swr	precip
2019-04-13 10:00:00	1.33396	0	10180	14.76	99.5	1	0.000836066	0
2019-04-13 11:00:00	1.26726	0	10190	14.52	99.5	1	0.212361	0
2019-04-13 12:00:00	1.01262	0	10190	14.15	99.5	1	29.4326	0
2019-04-13 13:00:00	1.26206	0	10200	14.25	99.5	1	148.908	0
2019-04-13 14:00:00	2.11656	0	10200	16.9	68.52	1	290.636	0
2019-04-13 15:00:00	1.58334	0	10200	17.85	52.9	0.885194	355.803	0
2019-04-13 16:00:00	1.04093	0	10200	18.82	51.06	1	116.928	0
2019-04-13 17:00:00	0.663477	0	10210	18.23	68.95	1	58.4707	7.05556e-08
2019-04-13 18:00:00	1.5525	0	10220	16.56	87.4	1	124.184	0
2019-04-13 19:00:00	1.20257	0	10210	16.24	94.5	1	99.8344	3.52778e-07
2019-04-13 20:00:00	1.31302	0	10200	15.4	96.1	1	260.394	0
2019-04-13 21:00:00	1.37257	0	10200	16.24	87.1	1	290.943	0
2019-04-13 22:00:00	1.49441	0	10190	16.74	72.99	1	170.384	0
2019-04-13 23:00:00	0.945526	0	10180	17.13	73.97	1	90.2264	0
2019-04-14 00:00:00	0.744985	0	10180	16.55	74.65	1	15.6472	0
2019-04-14 01:00:00	0.360017	0	10180	14.67	94.5	1	0	0
2019-04-14 02:00:00	0.33316	0	10180	14.42	93.3	1	0	0
2019-04-14 03:00:00	1.02377	0	10180	13.27	98.1	1	0	0
2019-04-14 04:00:00	0.894726	0	10170	12.5	99.4	1	0	0
2019-04-14 05:00:00	0.73866	0	10170	12.81	99.4	1	0.000508197	0
2019-04-14 06:00:00	0.65279	0	10160	14.24	93.2	1	0	0
2019-04-14 07:00:00	0.854504	0	10160	14.07	98.1	1	0	0
2019-04-14 08:00:00	0.770247	0	10150	13.79	99.5	1	0	0
2019-04-14 09:00:00	0.546313	0	10140	13.92	99.5	1	0	0
2019-04-14 10:00:00	1.02758	0	10140	14.1	99.5	1	0.0507541	7.05556e-08
2019-04-14 11:00:00	1.34188	0	10130	14.17	99.5	1	0.0915738	5.64444e-07
2019-04-14 12:00:00	2.14177	0	10130	13.72	99.5	1	10.169	7.05556e-08
2019-04-14 13:00:00	3.60283	0	10130	15.63	99.5	1	26.3044	0
2019-04-14 14:00:00	4.46267	0	10120	16.24	99.5	1	39.0454	0
2019-04-14 15:00:00	3.70296	0	10110	16.68	99.5	1	31.5108	0
2019-04-14 16:00:00	3.57467	0	10110	16.79	99.5	1	40.2598	7.05556e-08
2019-04-14 17:00:00	4.17173	0	10100	17.4	99.5	1	47.1848	8.46667e-07
2019-04-14 18:00:00	3.99725	0	10090	18.1	99.5	0.489564	91.3623	2.11667e-07
2019-04-14 19:00:00	3.53916	0	10080	18.25	99.5	0.532101	90.4693	0
2019-04-14 20:00:00	3.12302	0	10070	18.96	99.5	0.574637	20.9009	4.72722e-06
2019-04-14 21:00:00	2.63851	0	10050	17.74	99.5	0.617173	20.8526	4.93889e-06
2019-04-14 22:00:00	4.13612	0	10050	18.04	99.4	0.659709	66.8967	3.52778e-07
2019-04-14 23:00:00	3.79576	0	10030	18.82	99.4	0.702246	31.1489	7.05556e-08
2019-04-15 00:00:00	3.25887	0	10020	19.01	99.4	0.744782	16.1333	0
2019-04-15 01:00:00	5.27874	0	10010	19.93	94.2	0.787318	0.515131	2.11667e-07
2019-04-15 02:00:00	5.80552	0	10010	19.22	98.2	0.829855	0.000672131	4.93889e-07
2019-04-15 03:00:00	4.99967	0	10010	18.65	99.4	0.872391	0	7.05556e-08
2019-04-15 04:00:00	4.01551	0	10010	18.78	95.2	0.914927	0.000672131	0
2019-04-15 05:00:00	3.31898	0	10010	19.16	81	0.957464	0	5.64444e-07
2019-04-15 06:00:00	4.07524	0	10010	15.39	95.8	1	0	3.52778e-07
2019-04-15 07:00:00	3.33794	0	10010	14.52	89.3	1	0	7.05556e-08
2019-04-15 08:00:00	3.16216	0	10010	14.7	77.03	1	0.00057377	0
2019-04-15 09:00:00	2.7013	0	10000	13.81	78.6	1	0	0
2019-04-15 10:00:00	3.70281	0	10010	13.35	61.25	1	0	0
2019-04-15 11:00:00	2.77448	0	10020	11.81	60.85	1	0.696361	0
2019-04-15 12:00:00	2.79971	0	10050	8.88	61.54	1	28.5526	0
2019-04-15 13:00:00	3.03041	0	10060	6.864	62.22	1	142.56	0
2019-04-15 14:00:00	2.53687	0	10060	7.547	56.93	0.970297	346.22	0
2019-04-15 15:00:00	3.95051	0	10080	8.22	56.94	0.297095	706.793	0
2019-04-15 16:00:00	3.55263	0	10100	8.3	54.32	0.343956	847.965	0
2019-04-15 17:00:00	2.89704	0	10110	10.11	48.47	0.390816	780.895	0
2019-04-15 18:00:00	3.22539	0	10120	9.26	49.9	0.437676	594.033	0
2019-04-15 19:00:00	3.62583	0	10120	9.33	53.57	0.484537	382.184	0
2019-04-15 20:00:00	3.04183	0	10130	9.02	49.48	0.531397	469.116	0
2019-04-15 21:00:00	2.89883	0	10130	9.76	47.74	0.578257	475.007	0
2019-04-15 22:00:00	2.62663	0	10150	9.91	45.22	0.625118	72.8611	0
2019-04-15 23:00:00	2.94248	0	10160	8.34	51.18	0.671978	15.1607	0
2019-04-16 00:00:00	4.81931	0	10170	6.727	57.29	0.718838	0	0
2019-04-16 01:00:00	2.65862	0	10170	6.434	62.19	0.765698	0	0
2019-04-16 02:00:00	1.80665	0	10190	5.799	59.8	0.812559	0	0
2019-04-16 03:00:00	3.39891	0	10190	5.204	63.79	0.859419	0	0
2019-04-16 04:00:00	1.34501	0	10200	5.247	58.53	0.906279	0	0
2019-04-16 05:00:00	2.3585	0	10200	4.759	65.74	0.95314	0	0
2019-04-16 06:00:00	3.93173	0	10210	4.797	65.58	1	0	0
2019-04-16 07:00:00	5.01479	0	10200	4.23	71.13	1	0	0
2019-04-16 08:00:00	6.44104	0	10200	4.387	69.12	1	0	0
2019-04-16 09:00:00	5.56142	0	10210	4.657	72.01	1	0	0
2019-04-16 10:00:00	4.95972	0	10210	4.824	70.03	1	1.33395	0
2019-04-16 11:00:00	2.97488	0	10220	4.584	70.53	1	40.4779	0
2019-04-16 12:00:00	2.01023	0	10230	5.532	67	1	157.603	0
2019-04-16 13:00:00	2.25646	0	10230	7.174	55.71	1	331.861	0
2019-04-16 14:00:00	1.63141	0	10240	9.01	46.96	0.663832	640.644	0
2019-04-16 15:00:00	1.41963	0	10240	10.62	45.21	0.321364	704.205	0
2019-04-16 16:00:00	2.67232	0	10230	12.19	36.5	0.366606	958.652	0
2019-04-16 17:00:00	2.88644	0	10230	14.07	36.39	0.411849	967.098	0
2019-04-16 18:00:00	3.07947	0	10220	16.68	31.67	0.457091	923.131	0
2019-04-16 19:00:00	3.52225	0	10210	18.27	31.99	0.502333	819.13	0
2019-04-16 20:00:00	4.11843	0	10200	20.01	31.32	0.547576	667.441	0
2019-04-16 21:00:00	4.33236	0	10190	20.34	28.44	0.592818	447.151	0
2019-04-16 22:00:00	2.53381	0	10180	20.65	29.6	0.638061	65.2846	0
2019-04-16 23:00:00	1.57947	0	10180	19.51	35.18	0.683303	12.1398	0
2019-04-17 00:00:00	0.562959	0	10180	17.75	41.97	0.728545	0	0
2019-04-17 01:00:00	1.08473	0	10180	14.57	59.55	0.773788	0	0
2019-04-17 02:00:00	1.62259	0	10190	13.07	71.31	0.81903	0	0
2019-04-17 03:00:00	1.87092	0	10190	11.89	78.65	0.864273	0	0
2019-04-17 04:00:00	2.27943	0	10190	11.15	80.6	0.909515	0	0
2019-04-17 05:00:00	2.37954	0	10180	10.58	76.87	0.954758	0	0
2019-04-17 06:00:00	1.79554	0	10190	10.3	82.8	1	0	0
2019-04-17 07:00:00	1.83053	0	10190	11.75	77.73	1	0.0554426	0
2019-04-17 08:00:00	3.61515	0	10190	16.77	43.64	1	0	0
2019-04-17 09:00:00	3.39446	0	10180	16.8	45.01	1	0	0
2019-04-17 10:00:00	3.28186	0	10180	16.96	43.12	1	0.508607	0
2019-04-17 11:00:00	2.93521	0	10190	12.44	63.02	1	26.7702	0
2019-04-17 12:00:00	2.87673	0	10200	17.6	41.18	1	179.292	0
2019-04-17 13:00:00	1.86722	0	10200	18.62	39.93	1	264.174	0
2019-04-17 14:00:00	1.1868	0	10200	19.37	38.19	0.775134	540.602	0
2019-04-17 15:00:00	1.6257	0	10200	21.26	36.07	0.563684	591.279	0
2019-04-17 16:00:00	1.87811	0	10200	22.51	34.37	0.592772	863.903	0
2019-04-17 17:00:00	2.12268	0	10190	24.36	29.91	0.62186	914.418	0
2019-04-17 18:00:00	2.01095	0	10180	24.46	27.9	0.650947	700.961	0
2019-04-17 19:00:00	1.68299	0	10180	24.87	27.1	0.680035	618.513	0
2019-04-17 20:00:00	2.06934	0	10170	25.65	24.77	0.709123	570.602	0
2019-04-17 21:00:00	1.21789	0	10160	25.95	22.74	0.73821	415.885	0
2019-04-17 22:00:00	0.702068	0	10160	25.49	24.35	0.767298	90.5723	0
2019-04-17 23:00:00	1.47556	0	10170	23.88	31.03	0.796386	16.0112	0
2019-04-18 00:00:00	0.831093	0	10160	22.57	34.88	0.825474	0.0122951	0
2019-04-18 01:00:00	0.448234	0	10160	21.31	37.32	0.854561	0	0
2019-04-18 02:00:00	0.902645	0	10170	17.89	57.55	0.883649	0	0
2019-04-18 03:00:00	1.54796	0	10170	16.06	68.76	0.912737	0	0
2019-04-18 04:00:00	1.8679	0	10170	15.68	75.37	0.941825	0	0
2019-04-18 05:00:00	1.94099	0	10170	14.49	78.09	0.970912	0	0
2019-04-18 06:00:00	1.9761	0	10160	13.86	77.72	1	0	0
2019-04-18 07:00:00	1.84863	0	10150	13.63	75.43	1	0	0
2019-04-18 08:00:00	1.16372	0	10150	14.24	75.46	1	0	0
2019-04-18 09:00:00	1.69518	0	10150	15.85	64.38	1	0	0
2019-04-18 10:00:00	0.697796	0	10150	14.94	70.05	1	1.05141	0
2019-04-18 11:00:00	0.935168	0	10160	13.22	81.7	1	36.0246	0
2019-04-18 12:00:00	0.849572	0	10170	14.86	72.51	1	29.3202	0
2019-04-18 13:00:00	1.79031	0	10170	13.68	86	1	157.252	7.05556e-08
2019-04-18 14:00:00	1.97813	0	10170	14.97	86	0.956773	350.144	0
2019-04-18 15:00:00	2.78515	0	10170	16.52	76.32	0.959475	833.307	0
2019-04-18 16:00:00	4.06793	0	10160	20.02	58.05	0.962177	940.38	0
2019-04-18 17:00:00	4.72436	0	10160	22.61	52.95	0.964878	845.761	0
2019-04-18 18:00:00	6.91488	0	10150	25.02	34.51	0.96758	921.489	0
2019-04-18 19:00:00	6.42745	0	10130	26.25	32.05	0.970282	799.528	0
2019-04-18 20:00:00	7.12912	0	10120	26.25	33.18	0.972983	643.413	0
2019-04-18 21:00:00	6.37491	0	10120	25.82	34.92	0.975685	421.451	0
2019-04-18 22:00:00	5.31182	0	10120	24.88	37.53	0.978387	98.5098	0
2019-04-18 23:00:00	4.4385	0	10120	23.24	42.94	0.981088	29.3515	0
2019-04-19 00:00:00	4.03694	0	10120	21.77	48.37	0.98379	0	0
2019-04-19 01:00:00	3.32045	0	10120	20.92	53.22	0.986492	0	0
2019-04-19 02:00:00	2.86034	0	10130	20.34	57.52	0.989193	0	0
2019-04-19 03:00:00	3.23909	0	10120	19.2	62.35	0.991895	0.00481967	0
2019-04-19 04:00:00	4.05046	0	10120	19.91	61.31	0.994597	0	0
2019-04-19 05:00:00	3.0331	0	10110	19.12	66.38	0.997298	0	0
2019-04-19 06:00:00	4.45537	0	10110	18.64	73.32	1	0	0
2019-04-19 07:00:00	5.6964	0	10100	18.55	77.57	1	0	0
2019-04-19 08:00:00	4.49088	0	10090	18.29	78.26	1	0	0
2019-04-19 09:00:00	2.66421	0	10080	17.85	81.6	1	0	0
2019-04-19 10:00:00	2.38196	0	10080	17.57	86.7	1	0.0197049	0
2019-04-19 11:00:00	2.74948	0	10080	17.38	90.8	1	8.6112	0
2019-04-19 12:00:00	2.91724	0	10080	17.83	90.6	1	21.1816	0
2019-04-19 13:00:00	3.36366	0	10070	17.93	93.7	1	36.5936	7.05556e-08
2019-04-19 14:00:00	2.56325	0	10070	18.12	99	1	16.9466	2.04611e-06
2019-04-19 15:00:00	3.62781	0	10060	17.83	99.7	1	174.219	1.69333e-06
2019-04-19 16:00:00	4.89548	0	10050	19.2	99.6	1	157.839	3.52778e-07
2019-04-19 17:00:00	4.67461	0	10040	19.21	99.6	0.970597	129.192	1.41111e-07
2019-04-19 18:00:00	4.5555	0	10030	19.81	96.6	0.972859	188.864	0
2019-04-19 19:00:00	4.18658	0	10020	20.88	84	0.975121	66.4471	6.35e-07
2019-04-19 20:00:00	1.26809	0	10030	18.7	99.5	0.977383	50.7203	4.93889e-07
2019-04-19 21:00:00	3.50092	0	10010	17.26	99.6	0.979644	35.3986	1.27e-06
2019-04-19 22:00:00	4.08094	0	10000	17.76	99.6	0.981906	45.6638	7.05556e-08
2019-04-19 23:00:00	3.70901	0	10010	17.7	97.9	0.984168	7.97095	0
2019-04-20 00:00:00	3.8509	0	10010	17.64	94.6	0.98643	0.0726557	0
2019-04-20 01:00:00	2.98159	0	10010	17.45	95.4	0.988691	0	0
2019-04-20 02:00:00	3.47349	0	10010	17.35	95.7	0.990953	0	0
2019-04-20 03:00:00	4.33439	0	10000	17.16	96.9	0.993215	0	0
2019-04-20 04:00:00	4.43432	0	10000	16.78	96.4	0.995477	0	7.05556e-08
2019-04-20 05:00:00	4.30706	0	10000	16.35	99.6	0.997738	0	5.64444e-07
2019-04-20 06:00:00	3.76799	0	10010	15.22	96.1	1	0	0
2019-04-20 07:00:00	3.65302	0	10010	13.69	88.4	1	0	0
2019-04-20 08:00:00	2.12593	0	10010	12.57	78.74	1	0	0
2019-04-20 09:00:00	3.23731	0	10000	11.17	95.1	1	0	0
2019-04-20 10:00:00	2.29219	0	10010	10.69	91.6	1	1.2307	0
2019-04-20 11:00:00	2.31917	0	10020	9.86	94.3	1	24.9974	0
2019-04-20 12:00:00	3.32025	0	10030	10.01	94	1	95.0977	0
2019-04-20 13:00:00	4.36127	0	10030	10.34	82.6	1	205.948	0
2019-04-20 14:00:00	4.02492	0	10040	10.85	69.25	1	206.266	0
2019-04-20 15:00:00	4.53977	0	10050	11.42	67.36	0.581851	588.71	0
2019-04-20 16:00:00	5.48972	0	10050	12.77	55.02	0.462975	602.403	0
2019-04-20 17:00:00	5.22085	0	10050	12.21	53.92	0.344099	339.59	0
2019-04-20 18:00:00	4.89477	0	10060	12.21	51.59	0.394553	192.458	0
2019-04-20 19:00:00	4.53499	0	10060	12.26	53.18	0.445007	394.652	0
2019-04-20 20:00:00	6.12179	0	10060	12.16	54.5	0.495461	258.505	0
2019-04-20 21:00:00	4.78464	0	10060	10.53	58.44	0.545915	63.6992	0
2019-04-20 22:00:00	4.1353	0	10080	9.94	67.35	0.596369	37.8649	0
2019-04-20 23:00:00	1.89444	0	10080	8.36	86.9	0.646823	21.6666	0
2019-04-21 00:00:00	0.496045	0	10080	8.03	89.7	0.697277	0	0
2019-04-21 01:00:00	0.390064	0	10090	7.031	93.5	0.747731	0	0
2019-04-21 02:00:00	0.669051	0	10100	6.845	98.4	0.798184	0	0
2019-04-21 03:00:00	0.82981	0	10100	6.464	99.5	0.848638	0	0
2019-04-21 04:00:00	0.785408	0	10110	5.872	99.5	0.899092	0	0
2019-04-21 05:00:00	0.760916	0	10120	5.711	99.5	0.949546	0	0
2019-04-21 06:00:00	1.5721	0	10110	6.148	99.5	1	0	0
2019-04-21 07:00:00	2.75283	0	10120	6.033	98.4	1	0	0
2019-04-21 08:00:00	2.67006	0	10120	6.948	86.3	1	0	0
2019-04-21 09:00:00	2.51977	0	10120	6.972	86.8	1	0	0
2019-04-21 10:00:00	1.7592	0	10130	7.067	87.8	1	3.41452	0
2019-04-21 11:00:00	2.13621	0	10140	7.003	83.3	1	30.3266	0
2019-04-21 12:00:00	2.70308	0	10150	7.384	81.2	1	175.812	0
2019-04-21 13:00:00	4.71303	0	10150	8.34	71.28	1	314.2	0
2019-04-21 14:00:00	5.21806	0	10160	9.31	62.58	0.512352	750.03	0
2019-04-21 15:00:00	4.2437	0	10170	9.87	61.48	0.54283	884.449	0
2019-04-21 16:00:00	3.67262	0	10170	11.29	56.71	0.573308	871.221	0
2019-04-21 17:00:00	3.65216	0	10170	12.45	53.75	0.603786	967.364	0
2019-04-21 18:00:00	3.8246	0	10170	13.07	51.17	0.634264	956.767	0
2019-04-21 19:00:00	3.68985	0	10170	14.48	47.25	0.664742	850.934	0
2019-04-21 20:00:00	3.28637	0	10170	15.17	44.96	0.69522	745.752	0
2019-04-21 21:00:00	3.25293	0	10170	15.57	42.86	0.725698	439.631	0
2019-04-21 22:00:00	1.15404	0	10170	16.12	42.89	0.756176	66.3169	0
2019-04-21 23:00:00	0.808122	0	10180	14.89	45.42	0.786654	12.0656	0
2019-04-22 00:00:00	2.58571	0	10180	13.39	55.37	0.817132	0	0
2019-04-22 01:00:00	4.83495	0	10190	13	55.24	0.84761	0	0
2019-04-22 02:00:00	5.70788	0	10200	12.43	55.83	0.878088	0	0
2019-04-22 03:00:00	6.80103	0	10200	11.67	60.65	0.908566	0	0
2019-04-22 04:00:00	5.69304	0	10200	10.82	61.09	0.939044	0	0
2019-04-22 05:00:00	3.85277	0	10200	10.05	72.8	0.969522	0	0
2019-04-22 06:00:00	4.91083	0	10200	9.72	71.81	1	0	0
2019-04-22 07:00:00	5.04876	0	10200	9.21	71.4	1	0	0
2019-04-22 08:00:00	5.49555	0	10200	9.09	69.66	1	0	0
2019-04-22 09:00:00	4.65259	0	10200	8.97	73.44	1	0	0
2019-04-22 10:00:00	3.84716	0	10200	8.69	72.6	1	1.66257	0
2019-04-22 11:00:00	6.13435	0	10210	8.67	70.1	1	20.8661	0
2019-04-22 12:00:00	4.5881	0	10220	9.28	68.74	1	176.674	0
2019-04-22 13:00:00	4.55196	0	10230	10.22	64.75	1	336.847	0
2019-04-22 14:00:00	3.1097	0	10230	11.59	57.88	0.507804	753.041	1.41111e-07
2019-04-22 15:00:00	2.82082	0	10230	12.73	54.76	0.538566	894.017	0
2019-04-22 16:00:00	3.14323	0	10220	14.62	51.21	0.569329	978.262	0
2019-04-22 17:00:00	3.4065	0	10220	16.14	43.65	0.600091	999.82	0
2019-04-22 18:00:00	2.63701	0	10210	17.99	37.52	0.630853	947.508	0
2019-04-22 19:00:00	1.81946	0	10200	20.7	34.82	0.661615	835.02	0
2019-04-22 20:00:00	1.8782	0	10200	21.41	32.61	0.692378	678.221	0
2019-04-22 21:00:00	1.60497	0	10190	22.68	28.46	0.72314	480.179	0
2019-04-22 22:00:00	0.894744	0	10190	22.93	31.47	0.753902	93.0302	0
2019-04-22 23:00:00	1.16203	0	10190	20.29	38.48	0.784664	13.7469	0
2019-04-23 00:00:00	1.24138	0	10190	17.86	53.29	0.815427	0	0
2019-04-23 01:00:00	1.84944	0	10200	15.77	64.13	0.846189	0	0
2019-04-23 02:00:00	2.14503	0	10200	14.89	72.94	0.876951	0	0
2019-04-23 03:00:00	1.76322	0	10200	13.7	72.01	0.907713	0	0
2019-04-23 04:00:00	1.80595	0	10210	13.24	74.35	0.938476	0	0
2019-04-23 05:00:00	1.8824	0	10210	12.2	77.12	0.969238	0	0
2019-04-23 06:00:00	2.20751	0	10200	11.42	81.1	1	0	0
2019-04-23 07:00:00	1.99826	0	10200	11.09	82.7	1	0	0
2019-04-23 08:00:00	2.23233	0	10200	10.84	83.5	1	0	0
2019-04-23 09:00:00	2.0876	0	10190	10.71	80	1	0	0
2019-04-23 10:00:00	2.06543	0	10190	10.49	85.1	1	2.5087	0
2019-04-23 11:00:00	2.28588	0	10190	10.3	84.7	1	33.9731	0
2019-04-23 12:00:00	2.3873	0	10200	12.78	77	1	162.467	0
2019-04-23 13:00:00	2.87018	0	10200	17.7	47.59	1	319.877	0
2019-04-23 14:00:00	0.927358	0	10190	20.31	43.26	0.651587	649.457	0
2019-04-23 15:00:00	1.31709	0	10190	21.95	36.14	0.673363	776.711	0
2019-04-23 16:00:00	1.70552	0	10190	22.65	39.83	0.695139	885.341	0
2019-04-23 17:00:00	2.75256	0	10170	24.76	31.73	0.716915	925.787	0
2019-04-23 18:00:00	2.35586	0	10160	25.81	32.9	0.73869	909.979	0
2019-04-23 19:00:00	2.93207	0	10150	27.38	28.16	0.760466	833.507	0
2019-04-23 20:00:00	2.87407	0	10140	27.62	26.49	0.782242	693.002	0
2019-04-23 21:00:00	2.2208	0	10140	29.08	18.6	0.804018	404.468	0
2019-04-23 22:00:00	1.88493	0	10140	28.87	19.72	0.825794	106.776	0
2019-04-23 23:00:00	1.08991	0	10130	27.44	17.36	0.847569	15.6141	0
2019-04-24 00:00:00	1.38208	0	10130	21.11	44.6	0.869345	0	0
2019-04-24 01:00:00	1.25478	0	10140	20.61	48.58	0.891121	0.0752131	0
2019-04-24 02:00:00	1.69276	0	10140	22.43	35.26	0.912897	0.053459	0
2019-04-24 03:00:00	2.14778	0	10140	23.05	32.29	0.934673	0	0
2019-04-24 04:00:00	1.9782	0	10140	22.49	33.81	0.956448	0	0
2019-04-24 05:00:00	1.84432	0	10140	21.94	35.75	0.978224	0	0
2019-04-24 06:00:00	1.57987	0	10130	21.46	37.79	1	0	0
2019-04-24 07:00:00	1.36188	0	10130	16.68	66.04	1	0.45977	0
2019-04-24 08:00:00	1.52779	0	10130	19.13	44.59	1	0.0464098	0
2019-04-24 09:00:00	1.60385	0	10130	21.09	41.18	1	0	0
2019-04-24 10:00:00	1.58347	0	10130	20.66	43.3	1	3.14374	0
2019-04-24 11:00:00	2.39487	0	10140	19.67	47.62	1	49.4243	0
2019-04-24 12:00:00	1.95522	0	10140	19.51	52.68	1	141.951	0
2019-04-24 13:00:00	1.56103	0	10150	19.95	55.49	1	233.123	0
2019-04-24 14:00:00	1.93501	0	10150	20.24	57.1	0.773219	541.625	0
2019-04-24 15:00:00	1.65817	0	10150	21.72	54.55	0.85176	394.808	0
2019-04-24 16:00:00	1.67858	0	10140	22.34	53.5	0.259095	543.875	0
2019-04-24 17:00:00	2.72566	0	10140	23.42	48.78	0.316087	776.925	0
2019-04-24 18:00:00	2.4027	0	10140	23.79	45.96	0.37308	555.262	0
2019-04-24 19:00:00	1.67676	0	10140	23.66	46.67	0.430073	684.564	0
2019-04-24 20:00:00	1.43613	0	10130	25.99	36.95	0.487065	619.705	0
2019-04-24 21:00:00	1.52057	0	10120	25.66	35.75	0.544058	422.764	0
2019-04-24 22:00:00	1.52825	0	10120	26.23	32.01	0.601051	135.206	0
2019-04-24 23:00:00	1.62776	0	10120	24.83	36.3	0.658044	27.8358	0
2019-04-25 00:00:00	1.87178	0	10120	21.15	60.11	0.715036	0.00462295	0
2019-04-25 01:00:00	1.9842	0	10130	19.89	57.43	0.772029	0	0
2019-04-25 02:00:00	2.32286	0	10130	18.38	64.86	0.829022	0	0
2019-04-25 03:00:00	2.37137	0	10130	17.51	71.25	0.886015	0	0
2019-04-25 04:00:00	2.23901	0	10130	16.6	73.35	0.943007	0	0
2019-04-25 05:00:00	1.73024	0	10130	16.39	71.67	1	0	0
2019-04-25 06:00:00	1.3715	0	10130	15.71	75.85	1	0	0
2019-04-25 07:00:00	1.48705	0	10130	15.5	81.3	1	0	0
2019-04-25 08:00:00	1.58605	0	10130	14.9	85	1	0	0
2019-04-25 09:00:00	1.54665	0	10130	14.95	90.6	1	0	0
2019-04-25 10:00:00	1.61247	0	10130	14.68	93.1	1	4.19867	0
2019-04-25 11:00:00	1.17058	0	10130	14.57	91.2	1	39.6557	0
2019-04-25 12:00:00	0.765792	0	10140	15.69	84.2	1	133.464	0
2019-04-25 13:00:00	1.33706	0	10140	18.39	66.96	1	305.352	0
2019-04-25 14:00:00	2.00372	0	10140	20.31	44.99	0.728049	590.22	0
2019-04-25 15:00:00	2.65332	0	10140	20.8	47.61	0.296215	716.046	0
2019-04-25 16:00:00	2.59097	0	10130	21.54	48.11	0.514987	478.551	0
2019-04-25 17:00:00	2.55649	0	10130	21.7	54.48	0.552295	494.234	0
2019-04-25 18:00:00	2.77931	0	10120	21.86	52.65	0.589604	685.197	0
2019-04-25 19:00:00	2.90639	0	10120	23.65	51.1	0.626913	688.087	0
2019-04-25 20:00:00	2.68706	0	10110	24.03	51.27	0.664221	384.71	0
2019-04-25 21:00:00	2.57407	0	10110	24.15	49.21	0.70153	142.703	0
2019-04-25 22:00:00	3.04106	0	10110	24.07	41.67	0.738839	43.7977	0
2019-04-25 23:00:00	1.7792	0	10120	22.58	42.96	0.776148	11.7466	0
2019-04-26 00:00:00	1.24382	0	10120	20.98	52.03	0.813456	0	0
2019-04-26 01:00:00	0.840039	0	10120	20.03	62.23	0.850765	0	0
2019-04-26 02:00:00	0.68126	0	10110	17.23	93.5	0.888074	0	0
2019-04-26 03:00:00	0.583785	0	10110	18.64	74.89	0.925383	0.00695082	0
2019-04-26 04:00:00	0.401944	0	10110	18.48	75.75	0.962691	0.0248525	0
2019-04-26 05:00:00	0.976123	0	10100	17.94	83	1	0.166279	0
2019-04-26 06:00:00	1.72974	0	10090	18.82	78.66	1	0	0
